doi,journal,url,editor,received,accepted,online,final_version,issue,first_decision,second_decision,third_decision,fourth_decision,preprint,issueonline,revised1,revised2,revised3,revised4,error
10.1007/s00442-010-1644-y,Oecologia,http://link.springer.com/10.1007/s00442-010-1644-y,NA,2009-06-18,2010-04-15,2010-05-06,NA,2010-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1641-1,Oecologia,http://link.springer.com/10.1007/s00442-010-1641-1,NA,2009-08-18,2010-04-12,2010-05-05,NA,2010-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1639-8,Oecologia,http://link.springer.com/10.1007/s00442-010-1639-8,NA,2009-03-03,2010-04-11,2010-05-04,NA,2010-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1635-z,Oecologia,http://link.springer.com/10.1007/s00442-010-1635-z,NA,2009-05-03,2010-04-05,2010-05-04,NA,2010-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1636-y,Oecologia,http://link.springer.com/10.1007/s00442-010-1636-y,NA,2009-09-18,2010-04-08,2010-04-30,NA,2010-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1640-2,Oecologia,http://link.springer.com/10.1007/s00442-010-1640-2,NA,2009-10-01,2010-04-11,2010-04-30,NA,2010-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1625-1,Oecologia,http://link.springer.com/10.1007/s00442-010-1625-1,NA,2009-01-30,2010-03-17,2010-04-29,NA,2010-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1637-x,Oecologia,http://link.springer.com/10.1007/s00442-010-1637-x,NA,2009-05-08,2010-04-09,2010-04-28,NA,2010-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1638-9,Oecologia,http://link.springer.com/10.1007/s00442-010-1638-9,NA,2009-11-05,2010-04-09,2010-04-28,NA,2010-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1627-z,Oecologia,http://link.springer.com/10.1007/s00442-010-1627-z,NA,2009-08-18,2010-03-26,2010-04-28,NA,2010-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1632-2,Oecologia,http://link.springer.com/10.1007/s00442-010-1632-2,NA,2008-10-14,2010-03-30,2010-04-27,NA,2010-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1630-4,Oecologia,http://link.springer.com/10.1007/s00442-010-1630-4,NA,2009-09-27,2010-03-29,2010-04-27,NA,2010-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1617-1,Oecologia,http://link.springer.com/10.1007/s00442-010-1617-1,NA,2007-02-01,2010-03-13,2010-04-24,NA,2010-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1623-3,Oecologia,http://link.springer.com/10.1007/s00442-010-1623-3,NA,2009-12-07,2010-03-16,2010-04-23,NA,2010-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1634-0,Oecologia,http://link.springer.com/10.1007/s00442-010-1634-0,NA,2009-08-13,2010-04-05,2010-04-21,NA,2010-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1629-x,Oecologia,http://link.springer.com/10.1007/s00442-010-1629-x,NA,2009-09-11,2010-03-29,2010-04-17,NA,2010-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1633-1,Oecologia,http://link.springer.com/10.1007/s00442-010-1633-1,NA,2009-12-20,2010-03-30,2010-04-16,NA,2010-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1618-0,Oecologia,http://link.springer.com/10.1007/s00442-010-1618-0,NA,2009-07-20,2010-03-15,2010-04-16,NA,2010-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1628-y,Oecologia,http://link.springer.com/10.1007/s00442-010-1628-y,NA,2009-12-06,2010-03-26,2010-04-14,NA,2010-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1812-0,Oecologia,http://link.springer.com/10.1007/s00442-010-1812-0,NA,2010-06-02,2010-10-05,2010-10-27,NA,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1809-8,Oecologia,http://link.springer.com/10.1007/s00442-010-1809-8,NA,2009-03-12,2010-10-04,2010-10-21,NA,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1797-8,Oecologia,http://link.springer.com/10.1007/s00442-010-1797-8,NA,2010-06-29,2010-09-16,2010-10-16,NA,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1801-3,Oecologia,http://link.springer.com/10.1007/s00442-010-1801-3,NA,2009-06-12,2010-09-23,2010-10-08,NA,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1790-2,Oecologia,http://link.springer.com/10.1007/s00442-010-1790-2,NA,2010-02-15,2010-09-08,2010-10-01,NA,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1786-y,Oecologia,http://link.springer.com/10.1007/s00442-010-1786-y,NA,NA,NA,2010-09-28,NA,2010-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1781-3,Oecologia,http://link.springer.com/10.1007/s00442-010-1781-3,NA,2010-03-04,2010-09-03,2010-09-24,NA,2010-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1785-z,Oecologia,http://link.springer.com/10.1007/s00442-010-1785-z,NA,2010-04-11,2010-08-25,2010-09-22,NA,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1769-z,Oecologia,http://link.springer.com/10.1007/s00442-010-1769-z,NA,2010-01-18,2010-08-18,2010-09-22,NA,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1770-6,Oecologia,http://link.springer.com/10.1007/s00442-010-1770-6,NA,2010-04-03,2010-08-21,2010-09-14,NA,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1626-0,Oecologia,http://link.springer.com/10.1007/s00442-010-1626-0,NA,2009-07-23,2010-03-17,2010-04-10,NA,2010-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1624-2,Oecologia,http://link.springer.com/10.1007/s00442-010-1624-2,NA,2009-08-07,2010-03-17,2010-04-10,NA,2010-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1631-3,Oecologia,http://link.springer.com/10.1007/s00442-010-1631-3,NA,NA,NA,2010-04-08,NA,2010-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1620-6,Oecologia,http://link.springer.com/10.1007/s00442-010-1620-6,NA,2009-10-15,2010-03-15,2010-04-07,NA,2010-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1613-5,Oecologia,http://link.springer.com/10.1007/s00442-010-1613-5,NA,2009-01-22,2010-03-13,2010-04-06,NA,2010-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1611-7,Oecologia,http://link.springer.com/10.1007/s00442-010-1611-7,NA,2009-10-29,2010-03-13,2010-04-06,NA,2010-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1622-4,Oecologia,http://link.springer.com/10.1007/s00442-010-1622-4,NA,2009-12-02,2010-03-15,2010-04-04,NA,2010-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1619-z,Oecologia,http://link.springer.com/10.1007/s00442-010-1619-z,NA,2009-03-09,2010-03-15,2010-04-04,NA,2010-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1612-6,Oecologia,http://link.springer.com/10.1007/s00442-010-1612-6,NA,2009-03-18,2010-03-13,2010-04-04,NA,2010-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1615-3,Oecologia,http://link.springer.com/10.1007/s00442-010-1615-3,NA,2009-01-19,2010-03-13,2010-04-03,NA,2010-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1614-4,Oecologia,http://link.springer.com/10.1007/s00442-010-1614-4,NA,2009-11-16,2010-03-13,2010-04-03,NA,2010-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1621-5,Oecologia,http://link.springer.com/10.1007/s00442-010-1621-5,NA,2009-11-05,2010-03-15,2010-04-03,NA,2010-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1605-5,Oecologia,http://link.springer.com/10.1007/s00442-010-1605-5,NA,2009-10-06,2010-03-03,2010-03-31,NA,2010-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1602-8,Oecologia,http://link.springer.com/10.1007/s00442-010-1602-8,NA,2009-09-30,2010-03-02,2010-03-31,NA,2010-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1609-1,Oecologia,http://link.springer.com/10.1007/s00442-010-1609-1,NA,2009-02-05,2010-03-13,2010-03-31,NA,2010-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1600-x,Oecologia,http://link.springer.com/10.1007/s00442-010-1600-x,NA,2009-07-11,2010-03-01,2010-03-31,NA,2010-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1608-2,Oecologia,http://link.springer.com/10.1007/s00442-010-1608-2,NA,2009-05-14,2010-03-05,2010-03-30,NA,2010-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1610-8,Oecologia,http://link.springer.com/10.1007/s00442-010-1610-8,NA,2009-08-11,2010-03-13,2010-03-28,NA,2010-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1606-4,Oecologia,http://link.springer.com/10.1007/s00442-010-1606-4,NA,2009-11-12,2010-03-03,2010-03-28,NA,2010-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1607-3,Oecologia,http://link.springer.com/10.1007/s00442-010-1607-3,NA,2009-11-25,2010-02-17,2010-03-28,NA,2010-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1601-9,Oecologia,http://link.springer.com/10.1007/s00442-010-1601-9,NA,2009-05-13,2010-03-02,2010-03-28,NA,2010-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1604-6,Oecologia,http://link.springer.com/10.1007/s00442-010-1604-6,NA,2008-12-22,2010-03-03,2010-03-28,NA,2010-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1603-7,Oecologia,http://link.springer.com/10.1007/s00442-010-1603-7,NA,NA,NA,2010-03-23,NA,2010-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1599-z,Oecologia,http://link.springer.com/10.1007/s00442-010-1599-z,NA,2009-11-17,2010-02-25,2010-03-19,NA,2010-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1595-3,Oecologia,http://link.springer.com/10.1007/s00442-010-1595-3,NA,2009-03-12,2010-02-17,2010-03-18,NA,2010-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1592-6,Oecologia,http://link.springer.com/10.1007/s00442-010-1592-6,NA,2009-08-12,2010-02-11,2010-03-17,NA,2010-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1596-2,Oecologia,http://link.springer.com/10.1007/s00442-010-1596-2,NA,2008-12-11,2010-02-18,2010-03-14,NA,2010-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1597-1,Oecologia,http://link.springer.com/10.1007/s00442-010-1597-1,NA,2009-06-23,2010-02-24,2010-03-14,NA,2010-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1598-0,Oecologia,http://link.springer.com/10.1007/s00442-010-1598-0,NA,2009-01-16,2010-02-25,2010-03-14,NA,2010-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1593-5,Oecologia,http://link.springer.com/10.1007/s00442-010-1593-5,NA,2009-11-02,2010-02-15,2010-03-10,NA,2010-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1576-6,Oecologia,http://link.springer.com/10.1007/s00442-010-1576-6,NA,2009-04-11,2010-01-25,2010-03-10,NA,2010-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1585-5,Oecologia,http://link.springer.com/10.1007/s00442-010-1585-5,NA,2009-07-09,2010-02-03,2010-03-09,NA,2010-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1594-4,Oecologia,http://link.springer.com/10.1007/s00442-010-1594-4,NA,2009-07-10,2010-02-16,2010-03-07,NA,2010-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1588-2,Oecologia,http://link.springer.com/10.1007/s00442-010-1588-2,NA,2009-05-11,2010-02-09,2010-03-07,NA,2010-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-009-1490-y,Oecologia,http://link.springer.com/10.1007/s00442-009-1490-y,NA,2008-10-18,2009-10-20,2010-03-07,NA,2010-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1591-7,Oecologia,http://link.springer.com/10.1007/s00442-010-1591-7,NA,2009-10-06,2010-02-10,2010-03-06,NA,2010-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1590-8,Oecologia,http://link.springer.com/10.1007/s00442-010-1590-8,NA,2009-11-05,2010-02-10,2010-03-06,NA,2010-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1587-3,Oecologia,http://link.springer.com/10.1007/s00442-010-1587-3,NA,2009-08-05,2010-02-08,2010-03-06,NA,2010-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1586-4,Oecologia,http://link.springer.com/10.1007/s00442-010-1586-4,NA,2009-04-06,2010-02-04,2010-03-04,NA,2010-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1584-6,Oecologia,http://link.springer.com/10.1007/s00442-010-1584-6,NA,2009-04-27,2010-02-03,2010-03-03,NA,2010-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1579-3,Oecologia,http://link.springer.com/10.1007/s00442-010-1579-3,NA,2009-04-07,2010-01-27,2010-02-27,NA,2010-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1582-8,Oecologia,http://link.springer.com/10.1007/s00442-010-1582-8,NA,2009-09-14,2010-02-03,2010-02-24,NA,2010-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1583-7,Oecologia,http://link.springer.com/10.1007/s00442-010-1583-7,NA,2009-07-13,2010-02-03,2010-02-24,NA,2010-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1589-1,Oecologia,http://link.springer.com/10.1007/s00442-010-1589-1,NA,2009-07-01,2010-02-09,2010-02-24,NA,2010-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1580-x,Oecologia,http://link.springer.com/10.1007/s00442-010-1580-x,NA,2009-07-23,2010-01-28,2010-02-21,NA,2010-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1581-9,Oecologia,http://link.springer.com/10.1007/s00442-010-1581-9,NA,2008-10-14,2010-01-28,2010-02-19,NA,2010-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1578-4,Oecologia,http://link.springer.com/10.1007/s00442-010-1578-4,NA,2009-06-10,2010-01-26,2010-02-19,NA,2010-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1569-5,Oecologia,http://link.springer.com/10.1007/s00442-010-1569-5,NA,2009-08-19,2010-01-14,2010-02-19,NA,2010-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1572-x,Oecologia,http://link.springer.com/10.1007/s00442-010-1572-x,NA,2009-07-14,2010-01-16,2010-02-13,NA,2010-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1567-7,Oecologia,http://link.springer.com/10.1007/s00442-010-1567-7,NA,2009-06-16,2010-01-13,2010-02-13,NA,2010-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1577-5,Oecologia,http://link.springer.com/10.1007/s00442-010-1577-5,NA,2009-03-11,2010-01-25,2010-02-13,NA,2010-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1573-9,Oecologia,http://link.springer.com/10.1007/s00442-010-1573-9,NA,2009-08-12,2010-01-20,2010-02-12,NA,2010-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1570-z,Oecologia,http://link.springer.com/10.1007/s00442-010-1570-z,NA,2009-07-30,2010-01-15,2010-02-12,NA,2010-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1571-y,Oecologia,http://link.springer.com/10.1007/s00442-010-1571-y,NA,2009-04-16,2010-01-12,2010-02-07,NA,2010-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1767-1,Oecologia,http://link.springer.com/10.1007/s00442-010-1767-1,NA,2010-02-16,2010-08-18,2010-09-05,NA,2010-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1764-4,Oecologia,http://link.springer.com/10.1007/s00442-010-1764-4,NA,2010-02-23,2010-08-17,2010-09-02,NA,2010-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1755-5,Oecologia,http://link.springer.com/10.1007/s00442-010-1755-5,NA,2009-12-03,2010-08-11,2010-09-02,NA,2010-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1749-3,Oecologia,http://link.springer.com/10.1007/s00442-010-1749-3,NA,2010-01-22,2010-07-30,2010-08-26,NA,2010-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1747-5,Oecologia,http://link.springer.com/10.1007/s00442-010-1747-5,NA,2010-02-25,2010-07-27,2010-08-26,NA,2010-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1750-x,Oecologia,http://link.springer.com/10.1007/s00442-010-1750-x,NA,2008-09-09,2010-08-02,2010-08-14,NA,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1722-1,Oecologia,http://link.springer.com/10.1007/s00442-010-1722-1,NA,2009-10-26,2010-07-01,2010-08-10,NA,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1738-6,Oecologia,http://link.springer.com/10.1007/s00442-010-1738-6,NA,2009-10-15,2010-07-15,2010-08-05,NA,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1744-8,Oecologia,http://link.springer.com/10.1007/s00442-010-1744-8,NA,NA,NA,2010-08-05,NA,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1731-0,Oecologia,http://link.springer.com/10.1007/s00442-010-1731-0,NA,2009-11-17,2010-07-06,2010-08-04,NA,2010-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1733-y,Oecologia,http://link.springer.com/10.1007/s00442-010-1733-y,NA,2010-01-25,2010-07-06,2010-08-01,NA,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1732-z,Oecologia,http://link.springer.com/10.1007/s00442-010-1732-z,NA,2009-05-18,2010-07-07,2010-07-31,NA,2010-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1734-x,Oecologia,http://link.springer.com/10.1007/s00442-010-1734-x,NA,2010-02-05,2010-07-07,2010-07-29,NA,2010-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1728-8,Oecologia,http://link.springer.com/10.1007/s00442-010-1728-8,NA,2009-08-15,2010-07-07,2010-07-24,NA,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1725-y,Oecologia,http://link.springer.com/10.1007/s00442-010-1725-y,NA,2010-02-26,2010-07-04,2010-07-24,NA,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1691-4,Oecologia,http://link.springer.com/10.1007/s00442-010-1691-4,NA,2009-10-11,2010-06-07,2010-07-24,NA,2010-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1724-z,Oecologia,http://link.springer.com/10.1007/s00442-010-1724-z,NA,2009-11-22,2010-07-04,2010-07-21,NA,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1720-3,Oecologia,http://link.springer.com/10.1007/s00442-010-1720-3,NA,2009-09-25,2010-06-29,2010-07-21,NA,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1717-y,Oecologia,http://link.springer.com/10.1007/s00442-010-1717-y,NA,2009-12-01,2010-06-24,2010-07-21,NA,2010-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1719-9,Oecologia,http://link.springer.com/10.1007/s00442-010-1719-9,NA,2009-06-13,2010-06-30,2010-07-21,NA,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1678-1,Oecologia,http://link.springer.com/10.1007/s00442-010-1678-1,NA,2009-09-17,2010-05-24,2010-07-15,NA,2010-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1711-4,Oecologia,http://link.springer.com/10.1007/s00442-010-1711-4,NA,2009-12-09,2010-06-20,2010-07-14,NA,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1701-6,Oecologia,http://link.springer.com/10.1007/s00442-010-1701-6,NA,2009-10-04,2010-06-14,2010-07-14,NA,2010-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1706-1,Oecologia,http://link.springer.com/10.1007/s00442-010-1706-1,NA,2009-11-01,2010-06-17,2010-07-13,NA,2010-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1716-z,Oecologia,http://link.springer.com/10.1007/s00442-010-1716-z,NA,NA,NA,2010-07-10,NA,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1715-0,Oecologia,http://link.springer.com/10.1007/s00442-010-1715-0,NA,2009-09-21,2010-06-23,2010-07-10,NA,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1688-z,Oecologia,http://link.springer.com/10.1007/s00442-010-1688-z,NA,2008-11-18,2010-06-07,2010-07-09,NA,2010-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1713-2,Oecologia,http://link.springer.com/10.1007/s00442-010-1713-2,NA,2009-10-30,2010-06-19,2010-07-06,NA,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1708-z,Oecologia,http://link.springer.com/10.1007/s00442-010-1708-z,NA,2009-12-11,2010-06-17,2010-07-04,NA,2010-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1700-7,Oecologia,http://link.springer.com/10.1007/s00442-010-1700-7,NA,2009-08-25,2010-06-14,2010-07-04,NA,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1709-y,Oecologia,http://link.springer.com/10.1007/s00442-010-1709-y,NA,2010-01-09,2010-06-17,2010-07-04,NA,2010-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1712-3,Oecologia,http://link.springer.com/10.1007/s00442-010-1712-3,NA,2010-01-22,2010-06-22,2010-07-04,NA,2010-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1714-1,Oecologia,http://link.springer.com/10.1007/s00442-010-1714-1,NA,2009-10-01,2010-06-23,2010-07-03,NA,2010-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1702-5,Oecologia,http://link.springer.com/10.1007/s00442-010-1702-5,NA,2009-10-16,2010-06-14,2010-07-02,NA,2010-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1699-9,Oecologia,http://link.springer.com/10.1007/s00442-010-1699-9,NA,2008-11-24,2010-06-14,2010-07-02,NA,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1698-x,Oecologia,http://link.springer.com/10.1007/s00442-010-1698-x,NA,2009-03-14,2010-06-11,2010-07-01,NA,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-010-1705-2,Oecologia,http://link.springer.com/10.1007/s00442-010-1705-2,NA,2009-12-22,2010-06-16,2010-07-01,NA,2010-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
